# BUSCO version is: 6.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
5951at33208	Duplicated	SRDH2_29920.2	4112.7	1958	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SRDH2_29920.5	4073.3	1933	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SRDH2_29920.3	4001.1	1861	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SRDH2_29920.1	3943.7	1834	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SRDH2_29920.4	3613.6	1699	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
9639at33208	Duplicated	SRDH2_99650.1	1494.9	1675	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
9639at33208	Duplicated	SRDH2_99650.2	1494.8	1675	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
9639at33208	Duplicated	SRDH2_99650.3	1445.0	1581	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
9639at33208	Duplicated	SRDH2_99650.4	1332.4	1330	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
13816at33208	Duplicated	SRDH2_36040.6	1198.0	1398	https://v10-1.orthodb.org/?query=13816at33208	E3 ubiquitin ligase EDD, ubiquitin-associated domain
13816at33208	Duplicated	SRDH2_36040.5	1196.2	1397	https://v10-1.orthodb.org/?query=13816at33208	E3 ubiquitin ligase EDD, ubiquitin-associated domain
14776at33208	Missing
16244at33208	Duplicated	SRDH2_6660.5	2109.5	1621	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.6	2109.5	1621	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.7	2109.5	1621	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.1	1850.9	1398	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.2	1850.9	1398	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.3	1845.8	1396	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SRDH2_6660.4	1845.8	1396	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
40200at33208	Complete	SRDH2_20250.2	442.7	390	https://v10-1.orthodb.org/?query=40200at33208	DNA polymerase, Y-family, little finger domain
45934at33208	Missing
49474at33208	Complete	SRDH2_83920.1	1171.2	1182	https://v10-1.orthodb.org/?query=49474at33208	Sec7 domain
50756at33208	Duplicated	SRDH2_15610.1	1026.2	996	https://v10-1.orthodb.org/?query=50756at33208	DNA polymerase
50756at33208	Duplicated	SRDH2_15610.2	1025.8	996	https://v10-1.orthodb.org/?query=50756at33208	DNA polymerase
50756at33208	Duplicated	SRDH2_15610.3	973.9	925	https://v10-1.orthodb.org/?query=50756at33208	DNA polymerase
56573at33208	Duplicated	SRDH2_20780.2	1056.5	919	https://v10-1.orthodb.org/?query=56573at33208	Importin repeat 4
56573at33208	Duplicated	SRDH2_20780.1	1056.4	919	https://v10-1.orthodb.org/?query=56573at33208	Importin repeat 4
56573at33208	Duplicated	SRDH2_20780.3	1036.3	881	https://v10-1.orthodb.org/?query=56573at33208	Importin repeat 4
57158at33208	Duplicated	SRDH2_3590.13	1586.5	860	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.2	1585.6	859	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.10	1584.3	858	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.9	1584.3	858	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.1	1532.7	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.12	1532.7	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.14	1532.7	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.16	1532.7	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.4	1532.7	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.15	1532.6	812	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.3	1493.2	774	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.5	1493.2	774	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.6	1493.2	774	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.7	1493.2	774	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.11	1491.7	771	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SRDH2_3590.8	1491.7	771	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
63697at33208	Duplicated	SRDH2_32020.10	1896.4	926	https://v10-1.orthodb.org/?query=63697at33208	Splicing factor 3B subunit 1
