# BUSCO version is: 6.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
5951at33208	Duplicated	SGUI1_29320.2	4114.6	1958	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SGUI1_29320.3	4076.1	1933	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SGUI1_29320.4	3970.6	1888	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
5951at33208	Duplicated	SGUI1_29320.1	3725.7	1761	https://v10-1.orthodb.org/?query=5951at33208	pre-mRNA-processing-splicing factor 8
9639at33208	Duplicated	SGUI1_96610.3	1495.3	1678	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
9639at33208	Duplicated	SGUI1_96610.2	1495.2	1678	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
9639at33208	Duplicated	SGUI1_96610.1	1341.0	1459	https://v10-1.orthodb.org/?query=9639at33208	DnaJ domain
13816at33208	Complete	SGUI1_33920.1	1192.3	1411	https://v10-1.orthodb.org/?query=13816at33208	E3 ubiquitin ligase EDD, ubiquitin-associated domain
14776at33208	Missing
16244at33208	Duplicated	SGUI1_6260.1	2115.7	1621	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
16244at33208	Duplicated	SGUI1_6260.2	2115.7	1621	https://v10-1.orthodb.org/?query=16244at33208	DNA-directed DNA polymerase, family B, exonuclease domain
40200at33208	Complete	SGUI1_20960.1	522.1	527	https://v10-1.orthodb.org/?query=40200at33208	DNA polymerase, Y-family, little finger domain
45934at33208	Missing
49474at33208	Complete	SGUI1_81560.1	1163.2	1176	https://v10-1.orthodb.org/?query=49474at33208	Sec7 domain
50756at33208	Duplicated	SGUI1_14770.2	1020.6	997	https://v10-1.orthodb.org/?query=50756at33208	DNA polymerase
50756at33208	Duplicated	SGUI1_14770.3	989.8	924	https://v10-1.orthodb.org/?query=50756at33208	DNA polymerase
56573at33208	Complete	SGUI1_20390.1	1053.5	919	https://v10-1.orthodb.org/?query=56573at33208	Importin repeat 4
57158at33208	Duplicated	SGUI1_13890.2	1796.3	1057	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SGUI1_3500.1	1805.2	1038	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
57158at33208	Duplicated	SGUI1_13890.1	1798.6	1038	https://v10-1.orthodb.org/?query=57158at33208	splicing factor 3B subunit 3
63697at33208	Duplicated	SGUI1_38080.10	1896.7	926	https://v10-1.orthodb.org/?query=63697at33208	Splicing factor 3B subunit 1
63697at33208	Duplicated	SGUI1_38080.12	1896.7	926	https://v10-1.orthodb.org/?query=63697at33208	Splicing factor 3B subunit 1
